Age,Gender,Amount,Interest,MonthlyPayment,UseOfLoan,Education,MaritalStatus,EmploymentStatus,WorkExperience,HomeOwnershipType,IncomeTotal,DebtToIncome,Status
21,0.0,4000.0,28.0,0.0,0,2.0,3.0,2,4,2.0,834.0,26.38,1
39,0.0,3000.0,20.0,0.0,2,4.0,1.0,2,1,1.0,1370.0,11.46,1
25,1.0,5000.0,28.0,0.0,5,5.0,1.0,2,2,8.0,982.0,20.16,2
22,1.0,500.0,28.0,0.0,4,5.0,3.0,2,4,2.0,450.0,20.0,2
30,1.0,4700.0,28.0,0.0,0,2.0,1.0,2,3,3.0,2194.0,8.84,2
21,1.0,3000.0,30.0,0.0,0,2.0,3.0,1,2,3.0,620.0,41.29,1
27,1.0,1000.0,28.0,0.0,7,4.0,4.0,2,3,4.0,1007.0,26.42,1
21,0.0,1400.0,30.0,0.0,0,2.0,3.0,2,4,2.0,396.0,24.75,1
48,0.0,3800.0,24.0,0.0,0,5.0,3.0,2,1,3.0,1886.0,20.73,1
43,0.0,5300.0,28.0,0.0,7,4.0,1.0,2,1,7.0,1031.0,16.0,2
33,1.0,4000.0,18.0,0.0,2,2.0,2.0,2,0,8.0,896.0,18.08,2
51,0.0,7655.0,23.0,0.0,0,3.0,3.0,2,5,3.0,1966.0,21.46,1
45,1.0,2000.0,24.0,0.0,2,2.0,1.0,2,1,1.0,1433.0,24.15,1
37,1.0,1000.0,32.0,0.0,0,2.0,1.0,2,4,3.0,579.0,12.44,2
27,0.0,5500.0,28.0,0.0,0,4.0,1.0,2,3,7.0,550.0,34.91,1
33,0.0,6000.0,30.0,0.0,2,2.0,2.0,2,1,1.0,1700.0,12.71,2
21,0.0,5000.0,28.0,0.0,0,4.0,2.0,2,4,6.0,1765.0,16.03,1
25,0.0,4500.0,33.0,0.0,0,4.0,1.0,2,3,1.0,1350.0,58.3,1
47,0.0,9600.0,28.0,0.0,0,4.0,1.0,2,5,8.0,1019.0,37.0,1
30,1.0,3000.0,28.0,0.0,2,4.0,3.0,2,3,1.0,1110.0,22.7,1
33,1.0,3000.0,30.0,0.0,2,5.0,1.0,2,3,1.0,960.0,28.96,1
54,1.0,2200.0,33.0,0.0,2,4.0,5.0,1,0,1.0,730.0,34.66,1
48,0.0,8020.0,30.0,0.0,0,2.0,1.0,2,4,2.0,850.0,51.29,1
48,1.0,4300.0,28.0,0.0,0,4.0,2.0,2,5,8.0,735.0,18.23,2
37,0.0,5500.0,28.0,0.0,0,2.0,1.0,2,1,7.0,569.0,30.05,1
60,0.0,4105.0,20.0,0.0,0,2.0,1.0,1,1,5.0,1130.0,17.43,1
49,0.0,2000.0,22.0,0.0,7,5.0,1.0,2,5,3.0,1436.0,13.65,1
36,0.0,6000.0,28.0,0.0,1,2.0,2.0,2,1,2.0,739.0,58.59,2
52,0.0,5000.0,30.0,0.0,2,2.0,2.0,2,5,1.0,670.0,32.84,2
50,0.0,3000.0,33.0,0.0,0,3.0,4.0,1,0,3.0,1154.0,37.26,1
34,0.0,7310.0,30.0,0.0,0,4.0,1.0,2,0,8.0,1509.0,24.85,2
55,1.0,7000.0,28.0,0.0,2,4.0,3.0,2,5,3.0,1500.0,22.8,2
40,0.0,5000.0,18.0,0.0,0,4.0,3.0,2,2,8.0,1041.0,21.9,2
28,1.0,3000.0,24.0,0.0,7,5.0,3.0,2,3,2.0,1000.0,11.7,1
21,0.0,2800.0,20.0,0.0,0,3.0,3.0,2,2,2.0,1000.0,18.3,1
47,1.0,6000.0,28.0,0.0,0,4.0,2.0,2,0,4.0,2189.0,29.97,1
50,1.0,4100.0,24.0,0.0,0,4.0,3.0,2,1,9.0,1500.0,25.4,2
21,0.0,7500.0,33.0,0.0,0,3.0,3.0,2,2,3.0,1840.0,13.97,1
40,0.0,8400.0,30.0,0.0,0,4.0,2.0,2,1,7.0,1902.0,14.3,2
30,1.0,2500.0,31.0,0.0,0,5.0,3.0,2,0,3.0,1050.0,16.67,1
25,0.0,2400.0,28.0,0.0,0,5.0,2.0,2,3,3.0,1239.0,10.65,1
42,0.0,4000.0,22.0,0.0,0,4.0,1.0,2,1,8.0,1420.0,17.75,1
40,0.0,4000.0,24.0,0.0,6,5.0,3.0,2,1,2.0,1262.0,26.7,1
23,0.0,6000.0,30.0,0.0,0,2.0,3.0,2,2,8.0,1811.0,35.06,1
35,0.0,4700.0,28.0,0.0,0,2.0,3.0,2,2,3.0,745.0,19.6,2
21,0.0,3500.0,30.0,0.0,0,4.0,3.0,2,2,4.0,700.0,22.29,2
30,0.0,2000.0,30.0,0.0,0,4.0,3.0,2,0,2.0,703.0,9.25,1
46,0.0,7550.0,30.0,0.0,0,3.0,2.0,2,0,8.0,2343.0,55.23,1
57,1.0,4000.0,24.0,0.0,7,5.0,1.0,2,5,9.0,2030.0,23.94,2
25,1.0,3500.0,24.0,0.0,2,5.0,3.0,2,2,2.0,850.0,12.59,1
37,0.0,10000.0,28.0,0.0,0,4.0,2.0,2,3,6.0,1337.0,42.18,1
31,0.0,10000.0,30.0,0.0,1,5.0,2.0,2,0,7.0,1332.0,24.32,2
33,1.0,5200.0,31.0,0.0,0,3.0,3.0,2,0,9.0,1531.0,23.84,1
36,0.0,4000.0,28.0,0.0,0,4.0,3.0,2,1,3.0,1395.0,34.05,1
25,0.0,6000.0,16.0,0.0,6,4.0,3.0,2,2,2.0,733.0,28.79,2
42,0.0,5700.0,25.0,0.0,4,3.0,3.0,2,1,9.0,1290.0,16.2,1
39,1.0,2000.0,30.0,0.0,2,5.0,4.0,2,1,2.0,436.0,31.19,1
35,1.0,6200.0,28.0,0.0,0,4.0,2.0,2,3,3.0,624.0,51.28,1
28,1.0,8765.0,28.0,0.0,0,5.0,1.0,2,3,3.0,2272.0,44.28,1
46,0.0,8500.0,34.0,0.0,0,2.0,1.0,1,5,2.0,1908.0,50.68,2
58,0.0,1200.0,20.0,0.0,0,2.0,1.0,1,1,5.0,1105.0,29.77,1
66,0.0,2000.0,20.0,0.0,8,5.0,4.0,1,5,1.0,2038.0,10.26,1
35,1.0,9235.0,26.0,0.0,0,4.0,3.0,2,1,9.0,1808.0,16.54,0
24,0.0,2000.0,20.0,0.0,2,3.0,3.0,2,2,2.0,1294.0,38.79,1
27,0.0,1500.0,28.0,0.0,2,4.0,1.0,2,3,3.0,1122.0,49.91,1
33,0.0,4500.0,24.0,0.0,0,5.0,3.0,2,3,4.0,1313.0,9.82,1
42,1.0,8200.0,20.0,0.0,0,5.0,1.0,2,3,7.0,864.0,32.87,2
47,0.0,6800.0,28.0,0.0,0,4.0,4.0,2,5,1.0,686.0,8.02,2
47,0.0,4000.0,25.0,0.0,7,3.0,2.0,2,1,9.0,1209.0,15.47,1
30,0.0,1200.0,31.0,0.0,0,2.0,3.0,2,0,1.0,680.0,54.26,1
52,0.0,8400.0,40.0,0.0,1,4.0,1.0,2,3,3.0,1042.0,49.52,1
32,0.0,4105.0,20.0,0.0,6,5.0,1.0,2,0,8.0,3096.0,14.86,2
54,1.0,4500.0,16.0,0.0,0,4.0,5.0,2,5,1.0,586.0,27.65,2
31,0.0,500.0,20.0,0.0,8,5.0,3.0,2,0,2.0,947.0,3.38,1
31,0.0,500.0,20.0,0.0,5,5.0,1.0,2,3,3.0,1169.0,8.9,1
23,0.0,1200.0,28.0,0.0,7,5.0,3.0,2,2,3.0,1092.0,22.62,0
24,1.0,3000.0,30.0,0.0,0,2.0,2.0,2,2,3.0,633.0,54.5,2
21,1.0,2500.0,25.0,0.0,1,2.0,2.0,2,2,2.0,509.0,21.61,1
36,1.0,1000.0,30.0,0.0,0,2.0,2.0,2,4,2.0,464.0,34.27,1
47,1.0,8000.0,27.0,0.0,0,2.0,4.0,2,5,3.0,2238.0,24.75,1
27,1.0,3000.0,30.0,0.0,7,4.0,2.0,2,3,1.0,750.0,34.13,2
30,1.0,6200.0,24.0,0.0,0,3.0,1.0,2,0,7.0,719.0,31.02,0
48,1.0,1900.0,28.0,0.0,0,5.0,3.0,2,5,9.0,625.0,19.2,2
42,0.0,10000.0,26.0,0.0,0,4.0,4.0,2,1,2.0,2818.0,22.29,2
24,1.0,1400.0,12.0,0.0,7,2.0,3.0,2,3,7.0,619.0,11.79,2
32,0.0,2000.0,24.0,0.0,0,4.0,3.0,2,0,2.0,1061.0,21.87,1
57,1.0,8700.0,28.0,0.0,7,5.0,1.0,2,3,7.0,993.0,33.64,2
22,1.0,700.0,28.0,0.0,7,4.0,3.0,2,4,3.0,589.0,10.19,2
28,1.0,2700.0,30.0,0.0,0,2.0,3.0,2,3,3.0,659.0,25.8,1
27,0.0,10000.0,28.0,0.0,0,4.0,3.0,2,3,2.0,1131.0,33.95,1
46,1.0,7245.0,20.0,0.0,6,4.0,2.0,2,5,6.0,793.0,40.48,1
42,0.0,6780.0,25.0,0.0,3,4.0,1.0,2,1,6.0,2180.0,38.07,1
52,0.0,5000.0,28.0,0.0,3,5.0,3.0,2,1,7.0,942.0,21.97,1
45,0.0,5000.0,30.0,0.0,0,5.0,4.0,2,5,3.0,606.0,46.04,1
27,0.0,7800.0,30.0,0.0,0,4.0,1.0,2,0,5.0,1200.0,27.58,2
28,1.0,2000.0,30.0,0.0,0,4.0,2.0,2,4,3.0,810.0,10.49,1
29,1.0,3000.0,30.0,0.0,2,2.0,2.0,2,3,2.0,472.0,20.55,2
33,0.0,1100.0,18.0,0.0,0,4.0,3.0,2,1,2.0,1305.0,2.45,2
46,0.0,8295.0,33.0,0.0,0,4.0,1.0,2,5,1.0,1000.0,51.4,0
37,1.0,5000.0,18.0,0.0,6,5.0,1.0,2,1,1.0,1357.0,27.04,2
28,0.0,5000.0,25.0,0.0,0,5.0,3.0,2,3,3.0,800.0,20.0,1
30,0.0,6000.0,28.0,0.0,0,5.0,1.0,2,0,9.0,1226.0,25.77,1
30,1.0,6000.0,30.0,0.0,0,4.0,2.0,2,0,1.0,640.0,36.25,1
39,1.0,700.0,30.0,0.0,7,2.0,1.0,2,3,2.0,700.0,37.43,2
62,1.0,5000.0,28.0,0.0,2,5.0,3.0,2,5,5.0,1783.0,52.5,2
34,1.0,8485.0,20.0,0.0,0,5.0,1.0,2,0,1.0,1127.0,28.13,2
53,0.0,9400.0,26.0,0.0,0,5.0,4.0,2,5,3.0,1491.0,24.61,2
55,1.0,7200.0,28.0,0.0,0,5.0,1.0,2,4,7.0,1526.0,19.53,1
43,1.0,6000.0,28.0,0.0,0,4.0,1.0,2,0,7.0,950.0,35.16,2
63,0.0,1700.0,24.0,0.0,0,2.0,1.0,1,5,1.0,1459.0,15.83,1
27,1.0,5700.0,26.0,0.0,0,4.0,3.0,2,3,9.0,732.0,23.36,2
48,0.0,2000.0,30.0,0.0,7,4.0,1.0,2,5,8.0,1075.0,12.93,2
25,0.0,2500.0,30.0,0.0,0,4.0,3.0,2,3,1.0,854.0,35.01,2
36,1.0,5200.0,30.0,0.0,0,2.0,1.0,1,4,8.0,1009.0,19.33,1
55,1.0,4000.0,15.0,0.0,0,5.0,1.0,2,5,1.0,840.0,28.33,0
30,0.0,3100.0,30.0,0.0,0,2.0,1.0,2,3,1.0,709.0,30.47,0
44,1.0,7500.0,25.0,0.0,0,3.0,4.0,2,3,4.0,2203.0,17.2,1
21,1.0,2500.0,30.0,0.0,0,4.0,2.0,2,2,2.0,302.0,26.82,1
27,1.0,8000.0,28.0,0.0,0,5.0,1.0,2,2,7.0,900.0,27.67,1
50,1.0,5000.0,28.0,0.0,0,5.0,1.0,2,5,1.0,750.0,44.0,2
28,1.0,10000.0,28.0,0.0,0,4.0,4.0,2,3,3.0,1007.0,35.35,1
24,0.0,3000.0,33.0,0.0,2,2.0,2.0,2,3,2.0,598.0,21.91,2
47,0.0,3000.0,25.0,0.0,6,5.0,3.0,0,5,2.0,2290.0,31.75,1
63,0.0,2880.0,20.0,0.0,7,3.0,1.0,1,5,6.0,1636.0,38.57,1
64,1.0,6100.0,28.0,0.0,0,4.0,5.0,1,5,1.0,612.0,51.63,2
22,0.0,3000.0,28.0,0.0,7,2.0,2.0,2,2,7.0,500.0,20.2,2
39,0.0,10000.0,28.0,0.0,2,5.0,2.0,2,1,8.0,2157.0,14.42,2
40,0.0,6500.0,24.0,0.0,0,4.0,1.0,2,1,8.0,2650.0,49.32,1
48,1.0,6000.0,25.0,0.0,3,4.0,1.0,2,1,4.0,1357.0,14.66,1
37,0.0,8100.0,28.0,0.0,0,2.0,2.0,2,1,7.0,815.0,42.09,2
30,0.0,6700.0,40.0,0.0,0,5.0,2.0,2,3,7.0,1030.0,43.11,1
45,1.0,5000.0,28.0,0.0,0,4.0,5.0,2,2,1.0,2284.0,36.69,1
37,0.0,4000.0,22.0,0.0,3,5.0,3.0,0,1,2.0,1306.0,49.69,1
44,0.0,6635.0,28.0,0.0,0,5.0,1.0,2,1,9.0,2425.0,16.95,1
58,0.0,1600.0,20.0,0.0,0,5.0,5.0,1,5,2.0,609.0,17.57,2
29,0.0,3000.0,30.0,0.0,6,2.0,4.0,2,0,2.0,800.0,19.38,2
43,0.0,3000.0,33.0,0.0,0,3.0,3.0,2,1,3.0,1075.0,53.21,1
32,0.0,5000.0,33.0,0.0,0,4.0,3.0,2,4,3.0,666.0,37.24,2
34,0.0,3300.0,30.0,0.0,0,3.0,2.0,2,0,3.0,650.0,17.23,1
32,0.0,5000.0,28.0,0.0,6,2.0,3.0,2,3,3.0,900.0,43.89,1
41,0.0,4000.0,28.0,0.0,0,5.0,3.0,2,1,2.0,2400.0,33.54,1
37,1.0,7500.0,28.0,0.0,0,4.0,3.0,2,1,3.0,1945.0,15.42,1
28,0.0,1500.0,16.0,0.0,6,5.0,3.0,2,3,1.0,1379.0,57.58,1
27,0.0,2000.0,28.0,0.0,8,3.0,1.0,2,0,4.0,975.0,49.03,0
27,1.0,5500.0,25.0,0.0,4,5.0,3.0,2,2,3.0,900.0,43.78,1
41,1.0,4500.0,28.0,0.0,0,4.0,2.0,2,1,8.0,1014.0,27.22,2
58,0.0,5500.0,32.0,0.0,8,4.0,3.0,2,5,4.0,1800.0,53.72,1
34,0.0,9000.0,28.0,0.0,6,4.0,3.0,2,4,3.0,1760.0,18.01,1
40,1.0,2200.0,20.0,0.0,0,4.0,3.0,1,3,4.0,935.0,25.67,1
39,1.0,5000.0,33.0,0.0,0,2.0,2.0,2,3,1.0,768.0,36.98,1
22,1.0,3000.0,30.0,0.0,0,3.0,2.0,2,2,6.0,548.0,30.66,1
33,0.0,10000.0,28.0,0.0,0,3.0,1.0,2,0,9.0,2366.0,39.43,1
45,0.0,5700.0,33.0,0.0,0,4.0,2.0,2,5,2.0,725.0,26.9,0
48,1.0,8700.0,27.0,0.0,0,4.0,3.0,2,2,3.0,1714.0,18.55,1
28,1.0,900.0,30.0,0.0,0,5.0,3.0,2,2,3.0,2270.0,47.27,1
33,0.0,3000.0,30.0,0.0,3,4.0,1.0,2,1,3.0,1066.0,47.19,2
40,0.0,10000.0,28.0,0.0,0,5.0,1.0,2,1,3.0,1926.0,42.78,2
28,0.0,2200.0,25.0,0.0,5,3.0,2.0,2,0,8.0,997.0,7.32,2
26,0.0,5000.0,30.0,0.0,2,4.0,2.0,2,2,1.0,2040.0,7.94,2
52,0.0,2700.0,28.0,0.0,2,3.0,4.0,2,5,3.0,1000.0,41.7,1
37,0.0,3000.0,22.0,0.0,2,3.0,1.0,2,0,9.0,1234.0,17.34,1
50,0.0,3000.0,22.0,0.0,0,4.0,4.0,2,5,2.0,879.0,19.34,2
44,0.0,3000.0,34.0,0.0,2,2.0,2.0,2,1,8.0,483.0,38.3,1
25,0.0,4200.0,28.0,0.0,0,4.0,1.0,2,2,8.0,1137.0,25.77,1
35,1.0,3100.0,30.0,0.0,0,4.0,3.0,2,0,2.0,580.0,19.31,0
40,0.0,5500.0,28.0,0.0,0,4.0,3.0,2,1,8.0,1482.0,21.79,2
37,1.0,7500.0,28.0,0.0,0,5.0,1.0,2,3,9.0,1319.0,48.52,1
27,0.0,2000.0,33.0,0.0,7,4.0,3.0,2,0,9.0,1116.0,24.28,1
47,1.0,2000.0,22.0,0.0,2,5.0,1.0,2,0,8.0,1520.0,8.49,1
24,0.0,7700.0,24.0,0.0,0,3.0,1.0,2,2,8.0,1540.0,21.49,2
28,1.0,10000.0,28.0,0.0,0,3.0,3.0,0,3,9.0,1977.0,33.28,1
51,1.0,7100.0,28.0,0.0,0,4.0,1.0,2,5,1.0,711.0,37.41,2
28,0.0,3500.0,16.0,0.0,6,4.0,2.0,2,2,3.0,1137.0,44.68,2
48,0.0,7600.0,30.0,0.0,0,4.0,2.0,2,5,1.0,760.0,32.37,2
35,1.0,3400.0,18.0,0.0,5,5.0,3.0,2,1,8.0,2174.0,34.68,2
47,0.0,6500.0,28.0,0.0,0,4.0,2.0,2,4,7.0,1200.0,21.08,2
53,1.0,3000.0,28.0,0.0,0,4.0,4.0,2,5,5.0,537.0,20.86,1
51,0.0,3000.0,28.0,0.0,2,4.0,2.0,2,2,7.0,391.0,26.09,1
53,0.0,2500.0,22.0,0.0,6,5.0,4.0,2,5,3.0,1641.0,16.33,1
45,0.0,6000.0,20.0,0.0,2,4.0,1.0,0,1,7.0,845.0,27.57,1
63,1.0,5000.0,28.0,0.0,0,4.0,4.0,2,5,2.0,832.0,18.75,0
38,1.0,5500.0,28.0,0.0,0,4.0,4.0,2,3,3.0,1326.0,37.25,1
50,1.0,10000.0,18.0,0.0,3,4.0,3.0,2,5,7.0,1042.0,28.21,2
57,0.0,4100.0,22.0,0.0,8,5.0,5.0,2,5,3.0,2059.0,10.34,1
36,1.0,5500.0,28.0,0.0,6,2.0,2.0,2,3,3.0,938.0,50.53,2
52,0.0,9500.0,28.0,0.0,0,4.0,1.0,2,0,7.0,957.0,37.41,1
36,0.0,1500.0,22.0,0.0,7,4.0,2.0,2,0,3.0,1670.0,41.8,2
23,0.0,1700.0,22.0,0.0,6,4.0,3.0,2,2,2.0,890.0,32.36,0
31,1.0,2000.0,28.0,0.0,7,4.0,2.0,2,3,1.0,924.0,38.42,0
34,0.0,2900.0,22.0,0.0,0,4.0,1.0,2,1,9.0,1912.0,21.91,1
29,0.0,3100.0,30.0,0.0,6,3.0,2.0,2,2,3.0,850.0,14.12,1
47,0.0,2000.0,22.0,0.0,7,3.0,1.0,2,1,3.0,2504.0,40.93,1
49,0.0,3000.0,28.0,0.0,6,4.0,1.0,2,3,7.0,1424.0,54.71,1
32,1.0,6000.0,22.0,0.0,0,4.0,3.0,2,3,3.0,2701.0,18.81,1
30,1.0,2700.0,31.0,0.0,0,4.0,2.0,2,0,3.0,588.0,15.14,2
64,1.0,2000.0,28.0,0.0,0,3.0,2.0,1,3,1.0,572.0,31.82,2
25,1.0,2000.0,28.0,0.0,0,2.0,2.0,2,3,5.0,676.0,16.27,1
33,0.0,7500.0,18.0,0.0,1,4.0,1.0,2,1,1.0,1685.0,29.2,1
53,0.0,2000.0,33.0,0.0,0,4.0,2.0,2,1,1.0,642.0,17.6,1
26,1.0,6800.0,28.0,0.0,0,3.0,2.0,2,2,1.0,788.0,44.16,1
37,0.0,5500.0,18.0,0.0,2,5.0,3.0,2,0,3.0,1417.0,25.34,0
26,1.0,6500.0,28.0,0.0,0,5.0,3.0,2,3,3.0,1725.0,34.14,1
54,0.0,4015.0,16.0,0.0,0,4.0,2.0,2,5,7.0,880.0,22.27,2
28,0.0,5065.0,33.0,0.0,0,3.0,1.0,2,3,3.0,1294.0,27.74,1
32,0.0,8765.0,30.0,0.0,1,2.0,4.0,2,0,4.0,1464.0,39.21,1
42,0.0,4000.0,30.0,0.0,0,4.0,1.0,2,1,3.0,2016.0,30.51,1
62,1.0,6000.0,28.0,0.0,0,4.0,1.0,2,5,1.0,610.0,30.66,1
47,1.0,7500.0,28.0,0.0,7,5.0,1.0,2,5,3.0,1583.0,55.21,0
26,0.0,1200.0,24.0,0.0,7,1.0,3.0,2,0,2.0,1500.0,52.67,1
45,0.0,3000.0,28.0,0.0,0,4.0,1.0,2,1,1.0,662.0,52.11,2
52,0.0,4700.0,28.0,0.0,0,5.0,1.0,2,5,3.0,1509.0,37.38,2
35,0.0,3000.0,24.0,0.0,7,3.0,1.0,2,1,9.0,1200.0,29.75,1
56,0.0,6100.0,16.0,0.0,0,5.0,1.0,2,3,1.0,2307.0,18.34,2
22,1.0,6400.0,22.0,0.0,0,3.0,3.0,2,2,3.0,2078.0,16.79,1
38,0.0,5950.0,33.0,0.0,3,2.0,2.0,2,1,3.0,1000.0,20.5,1
21,0.0,3000.0,30.0,0.0,1,2.0,1.0,2,2,7.0,480.0,26.46,2
57,1.0,5500.0,34.0,0.0,0,2.0,4.0,1,1,3.0,1237.0,37.11,1
49,1.0,8000.0,26.0,0.0,0,5.0,1.0,2,5,9.0,1700.0,23.12,1
28,0.0,6000.0,28.0,0.0,2,5.0,3.0,2,3,3.0,2500.0,15.68,2
42,0.0,3700.0,33.0,0.0,0,3.0,1.0,2,4,1.0,851.0,23.62,2
33,1.0,9860.0,28.0,0.0,0,3.0,3.0,2,3,2.0,1054.0,45.07,1
51,0.0,7400.0,25.0,0.0,0,3.0,3.0,2,2,3.0,1752.0,41.72,2
45,1.0,10000.0,32.0,0.0,0,5.0,1.0,2,5,8.0,1500.0,25.33,1
38,0.0,4100.0,24.0,0.0,0,4.0,3.0,2,1,3.0,1200.0,9.83,2
42,0.0,3700.0,22.0,0.0,0,4.0,1.0,2,1,3.0,1786.0,36.11,1
38,1.0,3200.0,28.0,0.0,0,5.0,2.0,2,3,7.0,969.0,24.87,2
27,1.0,500.0,28.0,0.0,0,4.0,2.0,2,4,2.0,507.0,44.38,2
21,0.0,3500.0,22.0,0.0,0,2.0,3.0,2,4,4.0,1466.0,19.92,2
28,0.0,4100.0,28.0,0.0,0,4.0,2.0,2,4,7.0,1035.0,28.79,2
21,0.0,800.0,12.0,0.0,2,4.0,2.0,2,4,1.0,900.0,13.78,1
45,1.0,7500.0,30.0,0.0,5,5.0,1.0,2,1,4.0,769.0,43.95,2
35,1.0,5000.0,21.0,0.0,0,4.0,2.0,2,3,1.0,1136.0,16.37,2
30,0.0,1000.0,33.0,0.0,8,4.0,3.0,2,4,2.0,403.0,14.14,1
32,0.0,7000.0,26.0,0.0,0,4.0,1.0,2,0,9.0,1600.0,32.69,1
57,0.0,3000.0,30.0,0.0,7,2.0,2.0,2,4,3.0,544.0,27.94,1
47,0.0,3000.0,28.0,0.0,0,3.0,4.0,2,1,3.0,783.0,32.31,1
44,1.0,5000.0,33.0,0.0,2,4.0,3.0,2,4,8.0,938.0,20.15,0
38,0.0,3100.0,28.0,0.0,0,4.0,3.0,2,3,8.0,769.0,16.78,2
47,1.0,1500.0,30.0,0.0,2,5.0,1.0,2,4,7.0,867.0,35.06,1
28,1.0,2000.0,33.0,0.0,6,4.0,3.0,2,2,3.0,602.0,11.3,2
45,1.0,8200.0,20.0,0.0,0,4.0,4.0,2,5,4.0,890.0,43.82,1
22,0.0,3000.0,28.0,0.0,2,4.0,3.0,2,4,2.0,640.0,26.25,1
33,1.0,3000.0,28.0,0.0,0,4.0,2.0,2,1,1.0,504.0,35.52,2
47,1.0,3000.0,28.0,0.0,0,4.0,1.0,2,4,7.0,544.0,53.68,1
50,0.0,5600.0,25.0,0.0,7,5.0,1.0,2,5,9.0,4016.0,12.75,1
26,1.0,5000.0,33.0,0.0,7,3.0,2.0,2,2,4.0,638.0,32.13,1
22,0.0,1500.0,18.0,0.0,6,3.0,2.0,2,4,4.0,600.0,20.5,2
29,0.0,2300.0,30.0,0.0,0,4.0,3.0,2,3,2.0,550.0,20.55,1
40,1.0,5000.0,28.0,0.0,0,2.0,1.0,2,3,5.0,950.0,36.95,1
42,0.0,8000.0,25.0,0.0,0,4.0,1.0,2,1,1.0,1178.0,44.91,2
41,0.0,3000.0,15.0,0.0,3,4.0,2.0,2,5,8.0,950.0,7.47,2
41,1.0,8215.0,24.0,0.0,2,4.0,4.0,2,1,8.0,1982.0,18.11,1
32,0.0,6500.0,22.0,0.0,0,5.0,2.0,2,0,6.0,1192.0,38.34,2
22,1.0,1500.0,22.0,0.0,0,3.0,3.0,2,2,3.0,1487.0,10.29,2
33,0.0,2300.0,28.0,0.0,4,5.0,3.0,2,0,1.0,1909.0,20.8,1
40,0.0,1500.0,22.0,0.0,3,5.0,1.0,2,1,9.0,2018.0,5.75,1
24,1.0,2500.0,28.0,0.0,2,4.0,1.0,2,3,3.0,414.0,45.41,1
31,0.0,3200.0,28.0,0.0,2,3.0,1.0,2,1,3.0,1900.0,24.05,1
48,0.0,1000.0,22.0,0.0,2,3.0,3.0,1,5,7.0,630.0,8.25,1
35,0.0,2500.0,22.0,0.0,0,5.0,3.0,2,1,3.0,1168.0,19.26,1
49,0.0,10000.0,28.0,0.0,0,4.0,1.0,2,5,9.0,2058.0,48.69,1
26,0.0,3000.0,30.0,0.0,3,2.0,2.0,2,4,2.0,810.0,27.41,2
44,1.0,2400.0,30.0,0.0,0,5.0,3.0,2,0,2.0,1067.0,30.37,1
46,1.0,10000.0,30.0,0.0,0,4.0,2.0,2,5,3.0,2008.0,28.39,1
33,0.0,7000.0,25.0,0.0,0,3.0,3.0,1,1,2.0,1595.0,29.03,1
32,0.0,9000.0,28.0,0.0,2,4.0,2.0,0,3,8.0,3600.0,29.83,2
42,1.0,3400.0,28.0,0.0,0,5.0,3.0,2,1,3.0,980.0,18.78,1
39,1.0,950.0,28.0,0.0,0,4.0,3.0,2,1,1.0,450.0,32.22,2
43,1.0,5525.0,30.0,0.0,0,4.0,1.0,2,5,7.0,1784.0,20.52,1
50,1.0,8200.0,19.0,0.0,0,4.0,2.0,2,5,8.0,820.0,42.8,2
68,0.0,2000.0,30.0,0.0,0,3.0,1.0,1,5,1.0,632.0,35.92,1
39,0.0,1900.0,28.0,0.0,0,2.0,4.0,2,1,1.0,680.0,30.29,2
39,1.0,5200.0,24.0,0.0,7,4.0,2.0,2,3,3.0,815.0,29.82,2
33,0.0,5500.0,30.0,0.0,0,4.0,1.0,2,2,3.0,1430.0,33.22,0
63,1.0,4200.0,22.0,0.0,0,2.0,4.0,1,5,3.0,1251.0,14.23,2
35,1.0,4000.0,28.0,0.0,0,5.0,2.0,2,2,8.0,1225.0,18.04,2
30,1.0,3500.0,28.0,0.0,0,4.0,4.0,2,4,8.0,911.0,19.65,2
33,0.0,8700.0,28.0,0.0,2,4.0,1.0,2,0,1.0,875.0,30.97,1
22,1.0,3000.0,28.0,0.0,0,2.0,3.0,2,2,3.0,1658.0,9.95,2
39,0.0,10000.0,30.0,0.0,2,4.0,1.0,2,4,7.0,1464.0,41.26,0
28,0.0,10000.0,22.0,0.0,2,5.0,2.0,2,3,4.0,3400.0,15.26,1
29,0.0,500.0,30.0,0.0,5,3.0,2.0,2,2,7.0,1000.0,17.6,2
30,1.0,1600.0,30.0,0.0,6,4.0,1.0,2,2,3.0,600.0,31.5,1
36,1.0,4700.0,28.0,0.0,0,2.0,1.0,2,0,2.0,585.0,33.16,1
32,1.0,3000.0,22.0,0.0,0,4.0,3.0,2,0,3.0,1522.0,24.18,2
46,1.0,10000.0,27.0,0.0,0,4.0,3.0,2,5,3.0,2712.0,24.78,1
31,1.0,10000.0,27.0,0.0,0,4.0,4.0,2,2,3.0,2369.0,39.93,1
52,1.0,6000.0,30.0,0.0,6,5.0,2.0,2,5,6.0,1343.0,57.71,2
38,0.0,10000.0,28.0,0.0,8,3.0,3.0,2,5,3.0,1363.0,32.72,1
51,1.0,9000.0,28.0,0.0,2,4.0,1.0,2,3,1.0,902.0,44.12,2
41,0.0,10000.0,28.0,0.0,1,4.0,3.0,2,1,8.0,1213.0,44.6,0
48,1.0,8925.0,30.0,0.0,0,3.0,1.0,2,5,3.0,1461.0,27.65,1
